WONUM,ASSETNUM,LINE,HNATOTALDT,HNACOMMODITY,FAILURECODE,PROBLEM_CODE,CAUSE_CODE,REMEDY_CODE,LEAD,SUPERVISOR,LABOR_COUNT,LABORHOURS,dt<=5,SHIFT,CREW,DATE,WEEKDAYNUM,ISWEEKEND
WONUM_324,ASSET_002,LINE_004,69,CONNECTOR,EXTERNALINFL,BLOCKPLUG,FAILRELMNGMT,CLEAN,LEAD_043,SUP_009,3.0,3.4,0,2,1,2024-10-14,2,0
WONUM_1529,ASSET_002,LINE_004,5,SWITCH,EXTERNALINFL,BLOCKPLUG,OPERATIONREL,CLEAN,LEAD_039,SUP_002,3.0,0.5,1,1,1,2024-10-15,3,0
WONUM_647,ASSET_010,LINE_004,90,OILIER,MECHANICAL,LEAKAGE,OPERATIONREL,REPLACE,LEAD_044,SUP_002,1.0,3.0,0,2,1,2024-10-15,3,0
WONUM_531,ASSET_009,LINE_001,30,MATERIAL GUIDE,EXTERNALINFL,CONTAMINT,MISC,CLEAN,LEAD_005,SUP_009,1.0,0.5,0,2,0,2024-10-15,3,0
WONUM_1018,ASSET_010,LINE_004,1,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,LEAD_035,SUP_010,1.0,0.0166666666666666,1,1,1,2024-10-16,4,0
WONUM_079,ASSET_010,LINE_004,20,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,LEAD_019,SUP_010,4.0,2.0,0,1,1,2024-10-16,4,0
WONUM_1851,ASSET_010,LINE_004,493,ROTARY JOINT,MECHANICAL,LEAKAGE,OPERATIONREL,REPAIR,LEAD_035,SUP_010,6.0,41.0,0,1,1,2024-10-16,4,0
WONUM_872,ASSET_003,LINE_002,60,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,LEAD_012,SUP_010,3.0,3.8333333333333335,0,2,1,2024-10-16,4,0
WONUM_260,ASSET_010,LINE_004,30,SPINDLE,MECHANICAL,CLEARALIGNFAIL,MISC,REPLACE,LEAD_017,SUP_007,1.0,0.5,0,3,0,2024-10-17,5,0
WONUM_402,ASSET_004,LINE_003,1050,COUPLER,MECHANICAL,DEFORMATION,MISC,REPAIR,LEAD_011,SUP_010,4.0,13.0,0,1,1,2024-10-17,5,0
WONUM_1847,ASSET_010,LINE_004,1370,SPINDLE,MECHANICAL,CLEARALIGNFAIL,FAILRELMNGMT,ADJUST,LEAD_033,SUP_003,3.0,18.0,0,2,1,2024-10-17,5,0
WONUM_1428,ASSET_002,LINE_004,32,SWITCH,EXTERNALINFL,BLOCKPLUG,OPERATIONREL,CLEAN,LEAD_040,SUP_002,3.0,2.25,0,3,0,2024-10-18,6,0
WONUM_1612,ASSET_002,LINE_004,90,CYLINDER,MECHANICAL,STICKING,OPERATIONREL,REPLACE,LEAD_044,SUP_002,2.0,4.0,0,1,1,2024-10-20,1,1
WONUM_955,ASSET_002,LINE_004,60,PROGRAM,INSTRUMENT,SOFTWAREERR,MISC,RESET,LEAD_004,SUP_003,2.0,2.0,0,1,1,2024-10-21,2,0
WONUM_554,ASSET_007,LINE_002,2880,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,1.0,0.8,0,3,0,2024-10-22,3,0
WONUM_1395,ASSET_002,LINE_004,15,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_019,SUP_010,2.0,1.0,0,2,0,2024-10-22,3,0
WONUM_843,ASSET_010,LINE_004,165,SPINDLE,MECHANICAL,CLEARALIGNFAIL,FAILRELMNGMT,ADJUST,LEAD_042,SUP_003,3.0,9.0,0,1,1,2024-10-23,4,0
WONUM_1385,ASSET_002,LINE_004,30,CABLE,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,LEAD_044,SUP_002,3.0,3.25,0,1,1,2024-10-23,4,0
WONUM_1809,ASSET_002,LINE_004,10,GRIPPER,EXTERNALINFL,MISALIGNMENT,OPERATIONREL,INVESTIGATE,LEAD_007,SUP_009,4.0,1.3333333333333333,0,2,1,2024-10-23,4,0
WONUM_536,ASSET_006,LINE_002,25,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,LEAD_018,SUP_009,2.0,2.0,0,3,0,2024-10-23,4,0
WONUM_1565,ASSET_010,LINE_004,17,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,LEAD_043,SUP_009,1.0,1.0,0,2,1,2024-10-24,5,0
WONUM_989,ASSET_009,LINE_001,45,SPRING,MECHANICAL,DEFORMATION,MISC,REPLACE,LEAD_005,SUP_009,2.0,1.5,0,2,0,2024-10-24,5,0
WONUM_381,ASSET_002,LINE_004,30,BRACKET,MECHANICAL,LOOSENESS,OPERATIONREL,REPAIR,LEAD_027,SUP_009,5.0,3.333333333333333,0,2,0,2024-10-24,5,0
WONUM_1084,ASSET_002,LINE_004,45,PROGRAM,INSTRUMENT,CONTROLFAIL,MISC,RESET,LEAD_019,SUP_010,3.0,2.5,0,3,0,2024-10-26,7,1
WONUM_1647,ASSET_004,LINE_003,195,CRADLE,MECHANICAL,LOOSENESS,MISC,ADJUST,LEAD_011,SUP_010,4.0,12.0,0,3,0,2024-10-26,7,1
WONUM_233,ASSET_002,LINE_004,29,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_019,SUP_010,3.0,1.5,0,3,0,2024-10-26,7,1
WONUM_370,ASSET_006,LINE_002,10,SWITCH,MECHANICAL,LEAKAGE,MISC,RESET,LEAD_020,SUP_010,2.0,1.0,0,3,0,2024-10-26,7,1
WONUM_1739,ASSET_010,LINE_004,45,FLAG,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_019,SUP_010,2.0,2.0,0,3,0,2024-10-26,7,1
WONUM_1835,ASSET_002,LINE_004,120,SAFETY DEVICE,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_017,SUP_007,1.0,2.0,0,3,0,2024-10-26,7,1
WONUM_1489,ASSET_001,LINE_002,45,CYLINDER,ELECTRICAL,SHORTCIRCUIT,MISC,REPAIR,LEAD_020,SUP_010,3.0,3.0,0,3,0,2024-10-27,1,1
WONUM_158,ASSET_009,LINE_001,20,OTHER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_001,SUP_010,2.0,1.0,0,3,0,2024-10-27,1,1
WONUM_1211,ASSET_009,LINE_001,15,STOPPER,MECHANICAL,STICKING,MISC,CLEAN,LEAD_001,SUP_010,2.0,0.6666666666666666,0,3,0,2024-10-27,1,1
WONUM_809,ASSET_010,LINE_004,165,CHAIN,MECHANICAL,LOOSENESS,MISC,REPLACE,LEAD_037,SUP_003,2.0,5.5,0,3,0,2024-10-27,1,1
WONUM_773,ASSET_003,LINE_002,15,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,LEAD_022,SUP_003,1.0,0.1666666666666666,0,1,1,2024-10-27,1,1
WONUM_1424,ASSET_010,LINE_004,15,MACHINE LOADER,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,LEAD_037,SUP_003,2.0,0.8333333333333334,0,1,1,2024-10-27,1,1
WONUM_1962,ASSET_002,LINE_004,30,RAIL,MECHANICAL,LOOSENESS,OPERATIONREL,ADJUST,LEAD_041,SUP_003,2.0,1.0,0,1,1,2024-10-27,1,1
WONUM_514,ASSET_006,LINE_002,25,ACCUMULATOR,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPLACE,LEAD_023,SUP_010,2.0,2.0,0,3,0,2024-10-28,2,0
WONUM_157,ASSET_002,LINE_004,120,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,LEAD_017,SUP_007,5.0,4.5,0,3,0,2024-10-28,2,0
WONUM_1754,ASSET_002,LINE_004,60,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,LEAD_028,SUP_009,4.0,4.0,0,3,0,2024-10-28,2,0
WONUM_464,ASSET_002,LINE_004,30,"NUTS, BOLTS, PINS",MATERIAL,BREAKAGE,OPERATIONREL,REPLACE,LEAD_043,SUP_009,4.0,3.2,0,1,1,2024-10-28,2,0
WONUM_858,ASSET_009,LINE_001,50,SWITCH,MECHANICAL,STICKING,MISC,REPLACE,LEAD_015,SUP_007,2.0,2.0,0,3,0,2024-10-29,3,0
WONUM_1793,ASSET_002,LINE_004,15,TRAVERSE CARRIAGE,EXTERNALINFL,MISCEXTINFL,OPERATIONREL,RESET,LEAD_028,SUP_009,2.0,0.5,0,3,0,2024-10-29,3,0
WONUM_1779,ASSET_002,LINE_004,39,SWITCH,PNEUMATIC,CLOGWICONT,OPERATIONREL,CLEAN,LEAD_043,SUP_009,4.0,4.0,0,1,1,2024-10-29,3,0
WONUM_1496,ASSET_002,LINE_004,36,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,LEAD_043,SUP_009,4.0,6.0,0,1,1,2024-10-29,3,0
WONUM_1953,ASSET_002,LINE_004,455,HOSE,PNEUMATIC,OPEROUTOFSPEC,FAILRELMNGMT,REPAIR,LEAD_027,SUP_009,6.0,23.0,0,3,0,2025-01-16,5,0
WONUM_252,ASSET_002,LINE_004,10,MACHINE LOADER,EXTERNALINFL,BLOCKPLUG,OPERATIONREL,RESET,LEAD_040,SUP_002,3.0,1.5,0,2,1,2024-10-29,3,0
WONUM_035,ASSET_010,LINE_004,33,BELT,MATERIAL,BREAKAGE,OPERATIONREL,REPLACE,LEAD_040,SUP_002,3.0,2.5,0,3,0,2024-10-30,4,0
WONUM_563,ASSET_002,LINE_004,60,OTHER,EXTERNALINFL,BLOCKPLUG,OPERATIONREL,CLEAN,LEAD_041,SUP_003,3.0,3.75,0,1,1,2024-10-30,4,0
WONUM_407,ASSET_002,LINE_004,15,RAIL,MECHANICAL,DEFORMATION,OPERATIONREL,ADJUST,LEAD_041,SUP_003,1.0,1.0,0,1,1,2024-10-30,4,0
WONUM_1752,ASSET_002,LINE_004,30,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,LEAD_017,SUP_007,2.0,1.0,0,3,0,2024-10-30,4,0
WONUM_280,ASSET_009,LINE_001,20,OTHER,MECHANICAL,STICKING,MISC,CLEAN,LEAD_001,SUP_010,2.0,0.6666666666666666,0,3,0,2024-10-31,5,0
WONUM_617,ASSET_009,LINE_001,15,OTHER,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,LEAD_001,SUP_010,2.0,0.5833333333333333,0,3,0,2024-10-31,5,0
WONUM_1017,ASSET_008,LINE_002,25,SEAL,MECHANICAL,STICKING,OPERATIONREL,CLEAN,LEAD_003,SUP_007,1.0,0.4166666666666667,0,1,1,2024-10-31,5,0
WONUM_1554,ASSET_008,LINE_002,15,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,1.0,0.25,0,1,1,2024-10-31,5,0
WONUM_1878,ASSET_008,LINE_002,45,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,2.0,3.0,0,1,1,2024-10-31,5,0
WONUM_1807,ASSET_010,LINE_004,20,FUSE,ELECTRICAL,SHORTCIRCUIT,OPERATIONREL,REPLACE,LEAD_035,SUP_010,4.0,3.0,0,3,0,2024-11-01,6,0
WONUM_737,ASSET_002,LINE_004,30,"NUTS, BOLTS, PINS",MECHANICAL,LOOSENESS,OPERATIONREL,REPAIR,LEAD_027,SUP_009,4.0,2.6666666666666665,0,1,1,2024-11-01,6,0
WONUM_1460,ASSET_002,LINE_004,30,"NUTS, BOLTS, PINS",MECHANICAL,STICKING,OPERATIONREL,POLISH,LEAD_028,SUP_009,3.0,1.5,0,2,1,2024-11-01,6,0
WONUM_934,ASSET_009,LINE_001,60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_015,SUP_007,1.0,1.5,0,2,1,2024-11-01,6,0
WONUM_1427,ASSET_003,LINE_002,45,OTHER,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,LEAD_016,SUP_001,2.0,2.0,0,1,1,2024-11-02,7,1
WONUM_1566,ASSET_008,LINE_002,24,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_025,SUP_002,2.0,1.0,0,3,0,2024-11-04,2,0
WONUM_175,ASSET_009,LINE_001,145,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,MODIFY,LEAD_038,SUP_002,3.0,7.5,0,3,0,2024-11-04,2,0
WONUM_588,ASSET_009,LINE_001,75,SPRING,MECHANICAL,CLEARALIGNFAIL,MISC,REPLACE,LEAD_015,SUP_007,2.0,2.0,0,1,1,2024-11-06,4,0
WONUM_1114,ASSET_005,LINE_002,525,CABLE,ELECTRICAL,SHORTCIRCUIT,OPERATIONREL,REPLACE,LEAD_016,SUP_001,3.0,18.0,0,1,1,2024-11-06,4,0
WONUM_1918,ASSET_009,LINE_001,180,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,MODIFY,LEAD_038,SUP_002,2.0,8.0,0,2,0,2024-11-06,4,0
WONUM_1258,ASSET_005,LINE_002,40,CPU,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_034,SUP_002,1.0,1.0,0,3,0,2024-11-07,5,0
WONUM_1218,ASSET_002,LINE_004,20,RAIL,MECHANICAL,CLEARALIGNFAIL,MISC,REPAIR,LEAD_039,SUP_002,3.0,1.75,0,3,0,2024-11-07,5,0
WONUM_1352,ASSET_010,LINE_004,30,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,LEAD_040,SUP_002,3.0,2.25,0,3,0,2024-11-07,5,0
WONUM_1480,ASSET_005,LINE_002,765,WIRE,EXTERNALINFL,MISCEXTINFL,MISC,CLEAN,LEAD_034,SUP_002,6.0,33.0,0,3,0,2024-11-07,5,0
WONUM_320,ASSET_005,LINE_002,690,COVER,EXTERNALINFL,MISCEXTINFL,MISC,REPAIR,LEAD_034,SUP_002,2.0,12.0,0,3,0,2024-11-08,6,0
WONUM_1877,ASSET_009,LINE_001,60,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_038,SUP_002,2.0,5.0,0,3,0,2024-11-08,6,0
WONUM_597,ASSET_002,LINE_004,105,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,LEAD_019,SUP_010,3.0,6.5,0,1,1,2024-11-08,6,0
WONUM_101,ASSET_007,LINE_002,405,HOSE,HYDRAULIC,LEAKAGE,MISC,REPLACE,LEAD_020,SUP_010,3.0,9.166666666666668,0,2,1,2024-11-08,6,0
WONUM_875,ASSET_002,LINE_004,30,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,LEAD_019,SUP_010,2.0,1.5,0,1,1,2024-11-09,7,1
WONUM_492,ASSET_003,LINE_002,40,HOSE,EXTERNALINFL,BLOCKPLUG,MISC,CLEAN,LEAD_012,SUP_010,2.0,1.5,0,2,1,2024-11-09,7,1
WONUM_1776,ASSET_009,LINE_001,45,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,LEAD_020,SUP_010,1.0,0.75,0,2,1,2024-11-10,1,1
WONUM_1096,ASSET_006,LINE_002,270,POT,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,LEAD_022,SUP_003,2.0,11.0,0,2,1,2024-11-10,1,1
WONUM_840,ASSET_002,LINE_004,105,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_041,SUP_003,3.0,4.75,0,2,0,2024-11-10,1,1
WONUM_432,ASSET_010,LINE_004,15,ENCODER,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_042,SUP_003,1.0,0.3333333333333333,0,2,0,2024-11-10,1,1
WONUM_1551,ASSET_002,LINE_004,225,ACCUMULATOR,ELECTRICAL,NOPWRVOLT,MISC,RESET,LEAD_037,SUP_003,4.0,6.5,0,3,0,2024-11-11,2,0
WONUM_614,ASSET_002,LINE_004,30,CLAMP,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,LEAD_028,SUP_009,3.0,1.5,0,3,0,2024-11-12,3,0
WONUM_928,ASSET_002,LINE_004,20,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,LEAD_027,SUP_009,3.0,1.5,0,2,0,2024-11-12,3,0
WONUM_103,ASSET_002,LINE_004,30,SENSOR,EXTERNALINFL,CONTAMINT,OPERATIONREL,CLEAN,LEAD_027,SUP_009,2.0,1.3333333333333333,0,2,0,2024-11-12,3,0
WONUM_864,ASSET_003,LINE_002,265,SWITCH,ELECTRICAL,SHORTCIRCUIT,MISC,REPLACE,LEAD_018,SUP_009,3.0,15.0,0,3,0,2024-11-13,4,0
WONUM_914,ASSET_006,LINE_002,60,COVER,INSTRUMENT,OUTOFADJ,MISC,REPAIR,LEAD_012,SUP_010,2.0,3.0,0,2,1,2024-11-13,4,0
WONUM_1626,ASSET_006,LINE_002,30,SWITCH,EXTERNALINFL,CONTAMINT,MISC,CLEAN,LEAD_010,SUP_003,2.0,2.0,0,3,0,2024-11-13,4,0
WONUM_1633,ASSET_003,LINE_002,40,SWITCH,MECHANICAL,STICKING,DESIGNREL,CLEAN,LEAD_023,SUP_010,1.0,1.5,0,1,1,2024-11-14,5,0
WONUM_1692,ASSET_001,LINE_002,500,BEARING,MECHANICAL,STICKING,MISC,REPLACE,LEAD_009,SUP_007,5.0,17.0,0,3,0,2024-11-15,6,0
WONUM_1632,ASSET_001,LINE_002,30,SWITCH,INSTRUMENT,COMMONCAFAIL,OPERATIONREL,MODIFY,LEAD_016,SUP_001,3.0,5.0,0,2,1,2024-11-15,6,0
WONUM_1321,ASSET_008,LINE_002,1473,SENSOR,MECHANICAL,CLEARALIGNFAIL,MISC,REPLACE,LEAD_018,SUP_009,2.0,12.0,0,3,0,2024-11-18,2,0
WONUM_1009,ASSET_007,LINE_002,45,PUMP,MECHANICAL,LEAKAGE,MISC,REPAIR,LEAD_032,SUP_009,3.0,3.0,0,3,0,2024-11-18,2,0
WONUM_1418,ASSET_005,LINE_002,20,COVER,MECHANICAL,LOOSENESS,MISC,CLEAN,LEAD_032,SUP_009,3.0,1.5,0,3,0,2024-11-18,2,0
WONUM_1040,ASSET_001,LINE_002,20,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,LEAD_032,SUP_009,3.0,1.5,0,3,0,2024-11-18,2,0
WONUM_880,ASSET_001,LINE_002,15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,LEAD_031,SUP_003,1.0,0.3333333333333333,0,1,1,2024-11-18,2,0
WONUM_169,ASSET_005,LINE_002,480,AMPLIFIER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_031,SUP_003,3.0,1.5,0,1,1,2024-11-18,2,0
WONUM_005,ASSET_001,LINE_002,60,SWITCH,EXTERNALINFL,CONTAMINT,MISC,REPLACE,LEAD_012,SUP_010,2.0,3.0,0,2,0,2024-11-18,2,0
WONUM_281,ASSET_003,LINE_002,30,SWITCH,ELECTRICAL,NOPWRVOLT,OPERATIONREL,REPAIR,LEAD_023,SUP_010,2.0,1.0,0,3,0,2024-11-19,3,0
WONUM_602,ASSET_003,LINE_002,45,SENSOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,REPAIR,LEAD_022,SUP_003,3.0,4.5,0,1,1,2024-11-19,3,0
WONUM_237,ASSET_002,LINE_004,100,SAFETY DEVICE,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_011,SUP_010,4.0,7.0,0,2,0,2024-11-19,3,0
WONUM_480,ASSET_003,LINE_002,30,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,RESET,LEAD_012,SUP_010,2.0,1.3333333333333333,0,3,0,2024-11-20,4,0
WONUM_382,ASSET_004,LINE_003,30,PROBE,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_043,SUP_009,5.0,10.0,0,2,1,2024-11-20,4,0
WONUM_047,ASSET_002,LINE_004,48,RELAY,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,LEAD_043,SUP_009,5.0,7.5,0,3,0,2024-11-20,4,0
WONUM_385,ASSET_002,LINE_004,34,OPERATOR DOOR,MECHANICAL,STICKING,OPERATIONREL,RESET,LEAD_043,SUP_009,4.0,4.0,0,2,1,2024-11-21,5,0
WONUM_1828,ASSET_002,LINE_004,10,RAIL,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_043,SUP_009,1.0,0.25,0,3,0,2024-11-21,5,0
WONUM_467,ASSET_010,LINE_004,30,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,LEAD_027,SUP_009,4.0,3.0,0,3,0,2024-11-22,6,0
WONUM_319,ASSET_007,LINE_002,30,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,LEAD_016,SUP_009,2.0,2.0,0,3,0,2024-11-22,6,0
WONUM_1314,ASSET_002,LINE_004,120,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,LEAD_041,SUP_003,2.0,4.5,0,1,1,2024-11-23,7,1
WONUM_016,ASSET_007,LINE_002,60,WIRE,ELECTRICAL,EARTHISOFAULT,MISC,REPAIR,LEAD_031,SUP_003,2.0,3.0,0,1,1,2024-11-23,7,1
WONUM_267,ASSET_003,LINE_002,30,PUMP,EXTERNALINFL,CONTAMINT,MISC,CLEAN,LEAD_012,SUP_010,3.0,2.25,0,3,0,2024-11-24,1,1
WONUM_173,ASSET_009,LINE_001,15,SWITCH,ELECTRICAL,NOPWRVOLT,FAILRELMNGMT,INVESTIGATE,LEAD_036,SUP_010,2.0,1.5,0,3,0,2024-11-24,1,1
WONUM_359,ASSET_002,LINE_004,75,GRIPPER,MECHANICAL,LOOSENESS,OPERATIONREL,REPLACE,LEAD_035,SUP_010,2.0,3.0,0,3,0,2024-11-25,2,0
WONUM_1225,ASSET_002,LINE_004,20,CUSHION,PNEUMATIC,LEAKAGE,MISC,INVESTIGATE,LEAD_027,SUP_009,4.0,5.0,0,1,1,2024-11-25,2,0
WONUM_1267,ASSET_003,LINE_002,10,SENSOR,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,LEAD_018,SUP_009,1.0,0.1666666666666666,0,1,1,2024-11-25,2,0
WONUM_683,ASSET_003,LINE_002,205,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,LEAD_016,SUP_009,3.0,12.0,0,1,1,2024-11-25,2,0
WONUM_1573,ASSET_002,LINE_004,30,FLAG,MECHANICAL,LOOSENESS,MISC,ADJUST,LEAD_028,SUP_009,4.0,1.0,0,1,1,2024-11-25,2,0
WONUM_224,ASSET_003,LINE_002,5,PUMP,INSTRUMENT,COMMONCAFAIL,MISC,INVESTIGATE,LEAD_016,SUP_009,2.0,3.0,1,3,0,2024-11-26,3,0
WONUM_136,ASSET_002,LINE_004,30,SENSOR,PNEUMATIC,CLOGWICONT,DESIGNREL,CLEAN,LEAD_028,SUP_009,4.0,2.0,0,1,1,2024-11-26,3,0
WONUM_1380,ASSET_002,LINE_004,45,CYLINDER,PNEUMATIC,LEAKAGE,OPERATIONREL,REPLACE,LEAD_027,SUP_009,5.0,5.0,0,1,1,2024-11-26,3,0
WONUM_927,ASSET_003,LINE_002,12,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_040,SUP_002,2.0,1.3333333333333333,0,2,0,2024-11-26,3,0
WONUM_862,ASSET_009,LINE_001,45,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,LEAD_038,SUP_002,2.0,2.0,0,3,0,2024-11-27,4,0
WONUM_1669,ASSET_006,LINE_002,40,"NUTS, BOLTS, PINS",MECHANICAL,DEFORMATION,MISC,REPLACE,LEAD_031,SUP_003,3.0,2.25,0,1,1,2024-11-27,4,0
WONUM_1361,ASSET_006,LINE_002,60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,LEAD_031,SUP_003,3.0,1.0,0,1,1,2024-11-27,4,0
WONUM_303,ASSET_005,LINE_002,945,MOTOR,ELECTRICAL,NOPWRVOLT,DESIGNREL,REPLACE,LEAD_023,SUP_010,2.0,11.0,0,1,1,2024-12-02,2,0
WONUM_1249,ASSET_008,LINE_002,30,GUIDE PINS,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,LEAD_023,SUP_010,1.0,1.0,0,2,1,2024-12-02,2,0
WONUM_1471,ASSET_010,LINE_004,135,SPINDLE,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,REPLACE,LEAD_007,SUP_009,3.0,9.0,0,1,1,2024-12-04,4,0
WONUM_817,ASSET_008,LINE_002,90,MIST DOOR,MECHANICAL,DEFORMATION,OPERATIONREL,REPLACE,LEAD_016,SUP_009,2.0,4.0,0,1,1,2024-12-05,5,0
WONUM_1468,ASSET_009,LINE_001,150,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,LEAD_038,SUP_002,3.0,10.5,0,3,0,2024-12-06,6,0
WONUM_457,ASSET_003,LINE_002,360,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,2.0,12.0,0,2,0,2024-12-07,7,1
WONUM_1350,ASSET_003,LINE_002,15,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,1.0,0.25,0,2,0,2024-12-07,7,1
WONUM_1872,ASSET_009,LINE_001,15,HOSE,MECHANICAL,STICKING,MISC,INVESTIGATE,LEAD_036,SUP_010,1.0,0.75,0,1,1,2024-12-08,1,1
WONUM_745,ASSET_009,LINE_001,15,CYLINDER,MECHANICAL,LOOSENESS,MISC,INVESTIGATE,LEAD_036,SUP_010,1.0,0.75,0,1,1,2024-12-08,1,1
WONUM_1961,ASSET_009,LINE_001,15,VALVE,MECHANICAL,LOOSENESS,MISC,INVESTIGATE,LEAD_036,SUP_010,1.0,0.75,0,1,1,2024-12-08,1,1
WONUM_072,ASSET_009,LINE_001,30,CAMERA,ELECTRICAL,NOPWRVOLT,MISC,INVESTIGATE,LEAD_036,SUP_010,1.0,0.5,0,1,1,2024-12-08,1,1
WONUM_1942,ASSET_006,LINE_002,180,FRAME,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,LEAD_022,SUP_003,2.0,2.0,0,2,0,2024-12-08,1,1
WONUM_1690,ASSET_002,LINE_004,60,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,LEAD_041,SUP_003,2.0,2.5,0,2,0,2024-12-08,1,1
WONUM_174,ASSET_002,LINE_004,60,CYLINDER,MECHANICAL,LEAKAGE,MISC,REPLACE,LEAD_033,SUP_003,1.0,1.0,0,3,0,2024-12-08,1,1
WONUM_1494,ASSET_002,LINE_004,81,CYLINDER,PNEUMATIC,LEAKAGE,OPERATIONREL,REPLACE,LEAD_043,SUP_009,3.0,4.5,0,2,1,2024-12-09,2,0
WONUM_1476,ASSET_009,LINE_001,30,SWITCH,MECHANICAL,STICKING,MISC,ADJUST,LEAD_015,SUP_007,1.0,1.0,0,3,0,2024-12-10,3,0
WONUM_1965,ASSET_003,LINE_002,365,SWITCH,INSTRUMENT,COMMONCAFAIL,OPERATIONREL,CLEAN,LEAD_016,SUP_009,2.0,6.0,0,3,0,2024-12-10,3,0
WONUM_1439,ASSET_006,LINE_002,606,CHILLER,EXTERNALINFL,MISCEXTINFL,MISC,REPLACE,LEAD_024,SUP_007,4.0,21.0,0,3,0,2024-12-10,3,0
