"WONUM","ASSETNUM","LINE","HNATOTALDT","HNACOMMODITY","FAILURECODE","PROBLEM_CODE","CAUSE_CODE","REMEDY_CODE","LEAD","SUPERVISOR","LABOR_COUNT","LABORHOURS","dt<=5","SHIFT","CREW","Date","WEEKDAYNUM","ISWEEKEND"
M51457880,A119992,"3EMB",30,SWITCH,EXTERNALINFL,CONTAMINT,MISC,CLEAN,HA18137,HA19466,2,2.0,0,3,0,2024-11-13,4,0
M51469208,A119970,"3EMB",40,SWITCH,MECHANICAL,STICKING,DESIGNREL,CLEAN,VF032427,HA20804,1,1.5,0,1,1,2024-11-14,5,0
M51474482,A119981,"3EMB",500,BEARING,MECHANICAL,STICKING,MISC,REPLACE,HA19466,VF045328,5,17.0,0,3,0,2024-11-15,6,0
M51480265,A119981,"3EMB",30,SWITCH,INSTRUMENT,COMMONCAFAIL,OPERATIONREL,MODIFY,V0382351,VF037055,3,5.0,0,2,1,2024-11-15,6,0
M51508701,A119971,"3EMB",1473,SENSOR,MECHANICAL,CLEARALIGNFAIL,MISC,REPLACE,VF033640,VF032770,2,12.0,0,3,0,2024-11-18,2,0
M51509252,A119347,"3EMB",45,PUMP,MECHANICAL,LEAKAGE,MISC,REPAIR,VF033527,VF032770,3,3.0,0,3,0,2024-11-18,2,0
M51509313,A119859,"3EMB",20,COVER,MECHANICAL,LOOSENESS,MISC,CLEAN,VF033527,VF032770,3,1.5,0,3,0,2024-11-18,2,0
M51509376,A119981,"3EMB",20,SWITCH,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF033527,VF032770,3,1.5,0,3,0,2024-11-18,2,0
M51513945,A119981,"3EMB",15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,HA25654,HA19466,1,0.3333333333333333,0,1,1,2024-11-18,2,0
M51515346,A119859,"3EMB",480,AMPLIFIER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA25654,HA19466,3,1.5,0,1,1,2024-11-18,2,0
M51516167,A119981,"3EMB",60,SWITCH,EXTERNALINFL,CONTAMINT,MISC,REPLACE,V0392306,HA20804,2,3.0,0,2,0,2024-11-18,2,0
M51521127,A119970,"3EMB",30,SWITCH,ELECTRICAL,NOPWRVOLT,OPERATIONREL,REPAIR,VF032427,HA20804,2,1.0,0,3,0,2024-11-19,3,0
M51526317,A119970,"3EMB",45,SENSOR,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,REPAIR,VF044368,HA19466,3,4.5,0,1,1,2024-11-19,3,0
M51527739,A119779,"3EMO",100,SAFETY DEVICE,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,HA23032,HA20804,4,7.0,0,2,0,2024-11-19,3,0
M51532329,A119970,"3EMB",30,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,RESET,V0392306,HA20804,2,1.3333333333333333,0,3,0,2024-11-20,4,0
M51539059,A119258,"3EMC",30,PROBE,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,VF056054,VF032770,5,10.0,0,2,1,2024-11-20,4,0
M51540628,A119779,"3EMO",48,RELAY,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,VF056054,VF032770,5,7.5,0,3,0,2024-11-20,4,0
M51555498,A119779,"3EMO",34,OPERATOR DOOR,MECHANICAL,STICKING,OPERATIONREL,RESET,VF056054,VF032770,4,4.0,0,2,1,2024-11-21,5,0
M51557618,A119779,"3EMO",10,RAIL,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,VF056054,VF032770,1,0.25,0,3,0,2024-11-21,5,0
M51563082,A119760,"3EMO",30,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,VF040535,VF032770,4,3.0,0,3,0,2024-11-22,6,0
M51563395,A119347,"3EMB",30,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,V0382351,VF032770,2,2.0,0,3,0,2024-11-22,6,0
M51596649,A119779,"3EMO",120,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF054587,HA19466,2,4.5,0,1,1,2024-11-23,7,1
M51597010,A119347,"3EMB",60,WIRE,ELECTRICAL,EARTHISOFAULT,MISC,REPAIR,HA25654,HA19466,2,3.0,0,1,1,2024-11-23,7,1
M51604728,A119970,"3EMB",30,PUMP,EXTERNALINFL,CONTAMINT,MISC,CLEAN,V0392306,HA20804,3,2.25,0,3,0,2024-11-24,1,1
M51604952,A119898,"3EME",15,SWITCH,ELECTRICAL,NOPWRVOLT,FAILRELMNGMT,INVESTIGATE,VF048682,HA20804,2,1.5,0,3,0,2024-11-24,1,1
M51619239,A119779,"3EMO",75,GRIPPER,MECHANICAL,LOOSENESS,OPERATIONREL,REPLACE,VF046729,HA20804,2,3.0,0,3,0,2024-11-25,2,0
M51630472,A119779,"3EMO",20,CUSHION,PNEUMATIC,LEAKAGE,MISC,INVESTIGATE,VF040535,VF032770,4,5.0,0,1,1,2024-11-25,2,0
M51630591,A119970,"3EMB",10,SENSOR,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,VF033640,VF032770,1,0.16666666666666666,0,1,1,2024-11-25,2,0
M51631990,A119970,"3EMB",205,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,V0382351,VF032770,3,12.0,0,1,1,2024-11-25,2,0
M51632145,A119779,"3EMO",30,FLAG,MECHANICAL,LOOSENESS,MISC,ADJUST,V0391649,VF032770,4,1.0,0,1,1,2024-11-25,2,0
M51643875,A119970,"3EMB",5,PUMP,INSTRUMENT,COMMONCAFAIL,MISC,INVESTIGATE,V0382351,VF032770,2,3.0,1,3,0,2024-11-26,3,0
M51645879,A119779,"3EMO",30,SENSOR,PNEUMATIC,CLOGWICONT,DESIGNREL,CLEAN,V0391649,VF032770,4,2.0,0,1,1,2024-11-26,3,0
M51646769,A119779,"3EMO",45,CYLINDER,PNEUMATIC,LEAKAGE,OPERATIONREL,REPLACE,VF040535,VF032770,5,5.0,0,1,1,2024-11-26,3,0
M51648223,A119970,"3EMB",12,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,V0395421,VF031827,2,1.3333333333333333,0,2,0,2024-11-26,3,0
M51664342,A119898,"3EME",45,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,VF045501,VF031827,2,2.0,0,3,0,2024-11-27,4,0
M51709059,A119992,"3EMB",40,"NUTS, BOLTS, PINS",MECHANICAL,DEFORMATION,MISC,REPLACE,HA25654,HA19466,3,2.25,0,1,1,2024-11-27,4,0
M51715121,A119992,"3EMB",60,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,HA25654,HA19466,3,1.0,0,1,1,2024-11-27,4,0
M52019254,A119859,"3EMB",945,MOTOR,ELECTRICAL,NOPWRVOLT,DESIGNREL,REPLACE,VF032427,HA20804,2,11.0,0,1,1,2024-12-02,2,0
M52021549,A119971,"3EMB",30,GUIDE PINS,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,VF032427,HA20804,1,1.0,0,2,1,2024-12-02,2,0
M52050590,A119760,"3EMO",135,SPINDLE,MECHANICAL,CLEARALIGNFAIL,DESIGNREL,REPLACE,HA20699,VF032770,3,9.0,0,1,1,2024-12-04,4,0
M52063560,A119971,"3EMB",90,MIST DOOR,MECHANICAL,DEFORMATION,OPERATIONREL,REPLACE,V0382351,VF032770,2,4.0,0,1,1,2024-12-05,5,0
M52067980,A119898,"3EME",150,ACTUATOR,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,VF045501,VF031827,3,10.5,0,3,0,2024-12-06,6,0
M52083212,A119970,"3EMB",360,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,HA19466,2,12.0,0,2,0,2024-12-07,7,1
M52083219,A119970,"3EMB",15,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,HA19466,1,0.25,0,2,0,2024-12-07,7,1
M52098444,A119898,"3EME",15,HOSE,MECHANICAL,STICKING,MISC,INVESTIGATE,VF048682,HA20804,1,0.75,0,1,1,2024-12-08,1,1
M52098449,A119898,"3EME",15,CYLINDER,MECHANICAL,LOOSENESS,MISC,INVESTIGATE,VF048682,HA20804,1,0.75,0,1,1,2024-12-08,1,1
M52098455,A119898,"3EME",15,VALVE,MECHANICAL,LOOSENESS,MISC,INVESTIGATE,VF048682,HA20804,1,0.75,0,1,1,2024-12-08,1,1
M52098465,A119898,"3EME",30,CAMERA,ELECTRICAL,NOPWRVOLT,MISC,INVESTIGATE,VF048682,HA20804,1,0.5,0,1,1,2024-12-08,1,1
M52098780,A119992,"3EMB",180,FRAME,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,HA19466,2,2.0,0,2,0,2024-12-08,1,1
M52098965,A119779,"3EMO",60,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,RESET,VF054587,HA19466,2,2.5,0,2,0,2024-12-08,1,1
M52099356,A119779,"3EMO",60,CYLINDER,MECHANICAL,LEAKAGE,MISC,REPLACE,VF033641,HA19466,1,1.0,0,3,0,2024-12-08,1,1
M52111772,A119779,"3EMO",81,CYLINDER,PNEUMATIC,LEAKAGE,OPERATIONREL,REPLACE,VF056054,VF032770,3,4.5,0,2,1,2024-12-09,2,0
M52113269,A119898,"3EME",30,SWITCH,MECHANICAL,STICKING,MISC,ADJUST,VF046345,VF045328,1,1.0,0,3,0,2024-12-10,3,0
M52116134,A119970,"3EMB",365,SWITCH,INSTRUMENT,COMMONCAFAIL,OPERATIONREL,CLEAN,V0382351,VF032770,2,6.0,0,3,0,2024-12-10,3,0
M52116523,A119992,"3EMB",606,CHILLER,EXTERNALINFL,MISCEXTINFL,MISC,REPLACE,VF032770,VF045328,4,21.0,0,3,0,2024-12-10,3,0
M52123931,A119981,"3EMB",18,SWITCH,EXTERNALINFL,CONTAMINT,OPERATIONREL,CLEAN,VF056605,VF031827,2,1.6,0,1,1,2024-12-10,3,0
M52124190,A119779,"3EMO",75,FEED TUBE,MECHANICAL,DEFORMATION,MISC,REPAIR,VF037510,VF031827,4,8.0,0,1,1,2024-12-10,3,0
M52128141,A119779,"3EMO",17,GUIDE PINS,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,RESET,VF056054,VF032770,3,1.5,0,3,0,2024-12-11,4,0
M52128645,A119779,"3EMO",24,CONNECTOR,MECHANICAL,DEFORMATION,OPERATIONREL,REPLACE,VF056054,VF032770,3,3.0,0,3,0,2024-12-11,4,0
M52135624,A119779,"3EMO",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF046729,HA20804,4,4.0,0,2,1,2024-12-11,4,0
M52141046,A119779,"3EMO",15,CLAMP,ELECTRICAL,NOPWRVOLT,MISC,RESET,VFC02296,HA19466,2,1.0,0,3,0,2024-12-12,5,0
M52147010,A119970,"3EMB",130,CAM,MECHANICAL,LOOSENESS,OPERATIONREL,REPLACE,VF032427,HA20804,2,6.0,0,1,1,2024-12-12,5,0
M52147309,A119258,"3EMC",225,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF044965,VF045328,2,4.0,0,2,1,2024-12-12,5,0
M52155303,A119898,"3EME",270,VALVE,HYDRAULIC,BREAKAGE,MISC,REPLACE,VF026838,VF031827,1,4.5,0,3,0,2024-12-13,6,0
M52198991,A119859,"3EMB",185,OTHER,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,V0382351,VF032770,3,6.0,0,3,0,2024-12-16,2,0
M52199084,A119992,"3EMB",30,FITTING,PNEUMATIC,LEAKAGE,OPERATIONREL,ADJUST,V0382351,VF032770,2,1.0,0,3,0,2024-12-16,2,0
M52199223,A119898,"3EME",167,BRACKET,MECHANICAL,DEFORMATION,MISC,REPAIR,VF042339,VF032770,2,5.0,0,3,0,2024-12-16,2,0
M52201456,A119971,"3EMB",20,SENSOR,MECHANICAL,STICKING,MISC,CLEAN,VF051296,HA19466,3,1.5,0,3,0,2024-12-16,2,0
M52202968,A119760,"3EMO",60,ROTARY JOINT,HYDRAULIC,LEAKAGE,MISC,REPLACE,VF056176,HA19466,1,1.3333333333333333,0,3,0,2024-12-16,2,0
M52206361,A119779,"3EMO",70,CLAMP,MECHANICAL,LOOSENESS,MISC,REPAIR,VF054587,HA19466,2,2.6666666666666665,0,1,1,2024-12-16,2,0
M52208224,A119779,"3EMO",15,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF025596,HA20804,1,0.25,0,2,0,2024-12-16,2,0
M52211188,A119258,"3EMC",60,MACHINE LOADER,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF044965,VF045328,2,3.0,0,3,0,2024-12-17,3,0
M52213084,A119779,"3EMO",30,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF025596,HA20804,3,3.0,0,3,0,2024-12-17,3,0
M52218681,A119992,"3EMB",40,VALVE,HYDRAULIC,LEAKAGE,MISC,REPLACE,HA25654,HA19466,2,1.5,0,1,1,2024-12-17,3,0
M52220696,A119992,"3EMB",45,OPERATOR DOOR,MATERIAL,WEAR,MISC,MODIFY,V0392306,HA20804,2,2.0,0,3,0,2024-12-17,3,0
M52229276,A119859,"3EMB",12,SWITCH,PNEUMATIC,CLOGWICONT,OPERATIONREL,ADJUST,VF056605,VF031827,2,1.6,0,1,1,2024-12-18,4,0
M52229280,A119971,"3EMB",15,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,VF040631,VF031827,2,1.0,0,1,1,2024-12-18,4,0
M52232298,A119981,"3EMB",30,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,VF033527,VF032770,1,0.5,0,3,0,2024-12-18,4,0
M52244003,A119981,"3EMB",24,TOOL DETECT,MECHANICAL,DEFORMATION,OPERATIONREL,REPLACE,VF056605,VF031827,2,1.6,0,1,1,2024-12-19,5,0
M52244480,A119898,"3EME",45,PHOTO EYES,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,VF040631,VF031827,2,3.0,0,2,1,2024-12-19,5,0
M52245391,A119981,"3EMB",180,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,VF033527,VF032770,2,9.0,0,2,0,2024-12-19,5,0
M52450698,A119971,"3EMB",30,AMPLIFIER,ELECTRICAL,EARTHISOFAULT,MISC,REPLACE,VF044368,VF032770,1,0.25,0,3,0,2024-12-29,1,1
M52490668,A119971,"3EMB",1,CABLE,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,V0382351,VF031827,3,36.0,1,3,0,2024-12-30,2,0
M52643105,A119779,"3EMO",720,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF025596,VF032770,6,30.0,0,3,0,2025-01-02,5,0
M52655926,A119760,"3EMO",90,RAIL,MECHANICAL,STICKING,MISC,ADJUST,VF044965,VF032770,2,2.5,0,3,0,2025-01-03,6,0
M52662927,A119992,"3EMB",60,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF032770,3,4.5,0,2,1,2025-01-03,6,0
M52662964,A119760,"3EMO",45,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,VF056176,VF032770,2,2.0,0,2,1,2025-01-03,6,0
M52663491,A119898,"3EME",54,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF042339,VF032770,3,3.0,0,2,0,2025-01-03,6,0
M52686588,A119779,"3EMO",250,SWITCH,EXTERNALINFL,MISCEXTINFL,FABINSTALLREL,INVESTIGATE,VF054587,VF031827,4,15.0,0,2,0,2025-01-05,1,1
M52694619,A119970,"3EMB",265,COVER,MECHANICAL,CLEARALIGNFAIL,MISC,REPLACE,VF033640,HA20804,2,5.0,0,3,0,2025-01-06,2,0
M52697435,A119992,"3EMB",150,FITTING,MECHANICAL,DEFORMATION,MISC,REPLACE,VF051296,HA20804,2,6.0,0,2,1,2025-01-06,2,0
M52699202,A119970,"3EMB",180,FILTER,EXTERNALINFL,MISCEXTINFL,OPERATIONREL,REPLACE,V0392306,VF045328,2,6.0,0,3,0,2025-01-07,3,0
M52703791,A119992,"3EMB",30,CYLINDER,PNEUMATIC,OPEROUTOFSPEC,MISC,ADJUST,V0392306,VF032770,2,2.0,0,3,0,2025-01-07,3,0
M52710257,A119779,"3EMO",10,SWITCH,EXTERNALINFL,CONTAMINT,OPERATIONREL,CLEAN,VF040535,VF032770,3,0.75,0,2,0,2025-01-07,3,0
M52713607,A119760,"3EMO",30,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,RESET,VF044965,VF032770,1,0.5,0,3,0,2025-01-08,4,0
M52716181,A119992,"3EMB",45,SWITCH,MATERIAL,EXCESSIVE,MISC,CLEAN,V0392306,VF032770,2,1.5,0,3,0,2025-01-08,4,0
M52721797,A119779,"3EMO",20,GRIPPER,MECHANICAL,CLEARALIGNFAIL,MISC,RESET,HA20699,HA19466,5,2.5,0,1,1,2025-01-08,4,0
M52723060,A119970,"3EMB",18,SENSOR,ELECTRICAL,FAULTPWRVOLT,MISC,CLEAN,VF056605,VF031827,1,0.8,0,2,0,2025-01-08,4,0
M52727791,A119971,"3EMB",37,GUIDE PINS,MECHANICAL,STICKING,OPERATIONREL,CLEAN,VF056605,VF031827,1,0.7,0,3,0,2025-01-09,5,0
M52771654,A119779,"3EMO",30,AMPLIFIER,INSTRUMENT,SOFTWAREERR,OPERATIONREL,RESET,VF040535,VF032770,4,2.0,0,3,0,2025-01-13,2,0
M52771845,A119971,"3EMB",90,PROGRAM,INSTRUMENT,SOFTWAREERR,MISC,CLEAN,V0392306,VF032770,2,3.0,0,3,0,2025-01-13,2,0
M52771871,A119779,"3EMO",30,CLAMP,MECHANICAL,CLEARALIGNFAIL,MISC,ADJUST,VF044965,VF032770,2,1.0,0,3,0,2025-01-13,2,0
M52778176,A119779,"3EMO",60,AMPLIFIER,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,VF033641,HA19466,2,2.0,0,1,1,2025-01-13,2,0
M52778509,A119981,"3EMB",760,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,VF046345,VF031827,5,23.0,0,2,1,2025-01-13,2,0
M52784473,A119981,"3EMB",90,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,V0395421,VF032770,2,4.0,0,3,0,2025-01-14,3,0
M52794022,A119779,"3EMO",60,CABLE,ELECTRICAL,SHORTCIRCUIT,OPERATIONREL,REPLACE,VF046729,VF031827,4,6.0,0,3,0,2025-01-14,3,0
M52805553,A119992,"3EMB",30,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF032770,1,0.5,0,3,0,2025-01-15,4,0
M52806864,A119760,"3EMO",15,ARM TOOLING,EXTERNALINFL,BLOCKPLUG,FAILRELMNGMT,CLEAN,VFC02296,HA19466,4,3.3333333333333335,0,3,0,2025-01-15,4,0
M52809955,A119898,"3EME",30,OTHER,MECHANICAL,STICKING,MISC,RESET,VF039446,HA20804,2,1.5,0,3,0,2025-01-15,4,0
M52813177,A119981,"3EMB",165,TERMINAL STRIP,ELECTRICAL,FAULTPWRVOLT,MISC,REPAIR,VF051296,HA20804,3,6.5,0,1,1,2025-01-15,4,0
M52815109,A119981,"3EMB",27,SWITCH,MECHANICAL,STICKING,MISC,CLEAN,V0411157,VF032770,3,2.0999999999999996,0,2,1,2025-01-15,4,0
M52816257,A119779,"3EMO",10,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,VF040535,VF032770,4,1.3333333333333333,0,2,0,2025-01-15,4,0
M52818355,A119898,"3EME",43,MATERIAL GUIDE,MECHANICAL,STICKING,MISC,CLEAN,V0395421,VF032770,3,3.0,0,3,0,2025-01-16,5,0
M54318762,A119898,"3EME",15,CYLINDER,MECHANICAL,STICKING,MISC,CLEAN,VF048682,VF031827,2,1.0,0,3,0,2025-03-25,3,0
M52821220,A119898,"3EME",60,SPRING,MATERIAL,BREAKAGE,MISC,REPLACE,V0395421,VF032770,3,3.0,0,3,0,2025-01-16,5,0
M52821226,A119981,"3EMB",30,HOSE,HYDRAULIC,LEAKAGE,MISC,REPAIR,V0411157,VF032770,3,2.25,0,3,0,2025-01-16,5,0
M52828530,A119898,"3EME",25,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,RESET,V0411157,VF032770,3,1.8666666666666667,0,2,0,2025-01-16,5,0
M52837758,A119760,"3EMO",315,SHOCK ABSORBER,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,VF033641,HA19466,7,17.666666666666668,0,1,1,2025-01-17,6,0
M52837896,A119898,"3EME",90,BRACKET,MECHANICAL,LOOSENESS,MISC,REPAIR,HA18137,HA19466,2,4.0,0,2,1,2025-01-17,6,0
M52868533,A119779,"3EMO",40,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,CLEAN,VF040535,VF032770,2,1.5,0,2,0,2025-01-20,2,0
M52872546,A119898,"3EME",900,ENCODER,ELECTRICAL,FAULTPWRVOLT,MISC,REPLACE,VF048682,VF031827,5,38.5,0,3,0,2025-01-21,3,0
M52872720,A119898,"3EME",5,CABLE,ELECTRICAL,NOPWRVOLT,MISC,REPLACE,V0395421,VF032770,1,0.08333333333333333,1,3,0,2025-01-21,3,0
M52879517,A119971,"3EMB",45,"NUTS, BOLTS, PINS",MATERIAL,WEAR,MISC,CLEAN,V0392306,VF032770,2,1.5,0,2,1,2025-01-21,3,0
M52880006,A119779,"3EMO",15,SWITCH,PNEUMATIC,OPEROUTOFSPEC,OPERATIONREL,ADJUST,VF040535,VF032770,3,1.5,0,2,0,2025-01-21,3,0
M52880701,A119779,"3EMO",20,SWITCH,EXTERNALINFL,MISCEXTINFL,OPERATIONREL,CLEAN,VF040535,VF032770,1,0.5,0,2,0,2025-01-21,3,0
M52895067,A119779,"3EMO",83,SEAL,PNEUMATIC,LEAKAGE,MISC,REPAIR,HA23032,HA19466,5,4.0,0,1,1,2025-01-22,4,0
M52903339,A119898,"3EME",45,SWITCH,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,CLEAN,V0382351,VF031827,3,3.0,0,3,0,2025-01-23,5,0
M52906848,A119760,"3EMO",60,BELT,MECHANICAL,DEFORMATION,MISC,REPLACE,VF033641,HA19466,2,2.0,0,3,0,2025-01-23,5,0
M52912143,A119760,"3EMO",75,CUSHION,MECHANICAL,CLEARALIGNFAIL,OPERATIONREL,ADJUST,VF054587,VF031827,2,3.5,0,3,0,2025-01-23,5,0
M52933519,A119258,"3EMC",30,ACTUATOR,MATERIAL,EXCESSIVE,MISC,REPAIR,VF026838,HA20804,2,1.0,0,1,1,2025-01-24,6,0
M52940749,A119898,"3EME",138,SWITCH,MECHANICAL,STICKING,MISC,REPAIR,V0411157,VF032770,5,6.25,0,3,0,2025-01-25,7,1
M52975541,A119971,"3EMB",45,PROGRAM,INSTRUMENT,SOFTWAREERR,MISC,CLEAN,V0392306,VF032770,3,2.75,0,3,0,2025-01-27,2,0
M52985281,A119898,"3EME",60,CYLINDER,PNEUMATIC,CLOGWICONT,OPERATIONREL,REPLACE,V0382351,VF031827,2,3.0,0,2,0,2025-01-27,2,0
M53114554,A119779,"3EMO",60,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,ADJUST,VF054363,HA19466,3,5.0,0,1,1,2025-01-28,3,0
M53229168,A119779,"3EMO",45,MACHINE LOADER,MECHANICAL,STICKING,MISC,RESET,VF044965,VF032770,3,2.25,0,2,1,2025-01-29,4,0
M53229962,A119779,"3EMO",60,SWITCH,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,REPLACE,VF040535,VF032770,3,3.75,0,2,0,2025-01-29,4,0
M53248569,A119898,"3EME",18,ACTUATOR,MECHANICAL,STICKING,MISC,ADJUST,V0411157,VF032770,2,1.0,0,3,0,2025-01-30,5,0
M53276988,A119779,"3EMO",30,MACHINE LOADER,MECHANICAL,STICKING,MISC,RESET,VF044965,VF032770,3,1.5,0,3,0,2025-01-31,6,0
M53277923,A119971,"3EMB",45,OPERATOR DOOR,EXTERNALINFL,MISALIGNMENT,MISC,REPAIR,V0392306,VF032770,3,3.5,0,3,0,2025-01-31,6,0
M53299979,A119981,"3EMB",30,OPERATOR DOOR,MECHANICAL,STICKING,OPERATIONREL,CLEAN,VF032427,HA19466,2,2.0,0,1,1,2025-01-31,6,0
M53325322,A119971,"3EMB",12,SENSOR,ELECTRICAL,FAULTPWRVOLT,OPERATIONREL,CLEAN,VF056605,VF031827,2,1.4,0,3,0,2025-02-03,2,0
M53334150,A119981,"3EMB",25,SWITCH,HYDRAULIC,POORFILTRA,MISC,CLEAN,VF051296,HA20804,3,1.5,0,1,1,2025-02-03,2,0
M53334221,A119971,"3EMB",25,ACTUATOR,MECHANICAL,STICKING,OPERATIONREL,CLEAN,VF051296,HA20804,3,1.5,0,1,1,2025-02-03,2,0
M53335202,A119981,"3EMB",40,PIPE,HYDRAULIC,POORFILTRA,MISC,CLEAN,HA25654,HA20804,3,2.25,0,2,1,2025-02-03,2,0
M53335215,A119779,"3EMO",45,SWITCH,INSTRUMENT,FAULTPWRVOLT,MISC,CLEAN,VF040657,HA20804,1,1.0,0,2,1,2025-02-03,2,0
M53336374,A119760,"3EMO",15,CYLINDER,PNEUMATIC,OPEROUTOFSPEC,MISC,RESET,VF025596,VF032770,3,1.0,0,2,0,2025-02-03,2,0
M53341386,A119981,"3EMB",30,PROGRAM,EXTERNALINFL,MISCEXTINFL,MISC,RESET,V0392306,VF032770,2,1.0,0,3,0,2025-02-04,3,0
M53346112,A119779,"3EMO",75,SWITCH,ELECTRICAL,NOPWRVOLT,OPERATIONREL,REPLACE,VF043268,HA20804,3,4.5,0,1,1,2025-02-04,3,0
M53347492,A119970,"3EMB",20,ARM TOOLING,MECHANICAL,CLEARALIGNFAIL,MISC,CLEAN,VF033640,HA20804,2,1.5,0,1,1,2025-02-04,3,0
M53347530,A119992,"3EMB",40,CYLINDER,MECHANICAL,STICKING,MISC,CLEAN,HA25654,HA20804,2,1.0,0,1,1,2025-02-04,3,0
M53352585,A119970,"3EMB",280,SWITCH,ELECTRICAL,FAULTPWRVOLT,MISC,ADJUST,VF025596,VF032770,4,20.0,0,3,0,2025-02-05,4,0
M53353278,A119992,"3EMB",60,SWITCH,EXTERNALINFL,MISCEXTINFL,MISC,ADJUST,V0392306,VF032770,4,4.0,0,3,0,2025-02-05,4,0
M53361248,A119971,"3EMB",24,"NUTS, BOLTS, PINS",MECHANICAL,LOOSENESS,OPERATIONREL,REPAIR,VF056605,VF031827,1,0.8,0,2,1,2025-02-05,4,0
M53367661,A119898,"3EME",25,RAIL,MECHANICAL,STICKING,MISC,CLEAN,VF048682,VF031827,1,1.0,0,3,0,2025-02-06,5,0
M53376201,A119971,"3EMB",12,GUIDE PINS,MECHANICAL,STICKING,OPERATIONREL,CLEAN,VF056605,VF031827,1,0.7,0,2,1,2025-02-06,5,0
M53387778,A119898,"3EME",12,SWITCH,ELECTRICAL,EARTHISOFAULT,DESIGNREL,REPAIR,VF044368,VF032770,1,0.5,0,2,1,2025-02-07,6,0
M53388831,A119898,"3EME",210,VALVE,HYDRAULIC,LEAKAGE,MISC,REPLACE,VF032770,VF045328,2,5.5,0,3,0,2025-02-07,6,0
M53395931,A119898,"3EME",10,SWITCH,ELECTRICAL,NOPWRVOLT,MISC,CLEAN,VF039446,HA20804,2,1.0,0,1,1,2025-02-08,7,1
M53396421,A119779,"3EMO",40,UNKNOWN,EXTERNALINFL,MISCEXTINFL,MISC,INVESTIGATE,VF040535,VF032770,2,1.5,0,2,0,2025-02-08,7,1
